timestamp,SAMUI-DIST-001,SAMUI-DIST-002,SAMUI-DIST-003,SAMUI-DIST-004,SAMUI-DIST-005,SAMUI-DIST-006,SAMUI-DIST-007,SAMUI-DIST-008,SAMUI-DIST-009,SAMUI-DIST-010,SAMUI-DIST-011,SAMUI-DIST-012,SAMUI-DIST-013,SAMUI-DIST-014,SAMUI-DIST-015,SAMUI-DIST-016,SAMUI-DIST-017,SAMUI-DIST-018,SAMUI-DIST-019,SAMUI-DIST-020,SAMUI-DIST-021,SAMUI-DIST-022,SAMUI-DIST-023,SAMUI-DIST-024,SAMUI-DIST-025,SAMUI-DIST-026,SAMUI-DIST-027,SAMUI-DIST-028,SAMUI-DIST-029,SAMUI-DIST-030,SAMUI-DIST-031,SAMUI-DIST-032,SAMUI-DIST-033,SAMUI-DIST-034,SAMUI-DIST-035,KPG-DIST-300,KPG-DIST-301,KPG-DIST-302,KPG-DIST-303,KPG-DIST-304,KPG-DIST-305,KPG-DIST-306,KPG-DIST-307,KPG-DIST-308,KPG-DIST-309,KPG-DIST-310,KPG-DIST-311,KPG-DIST-312,KPG-DIST-313,KPG-DIST-314,KPG-DIST-315,KPG-DIST-316,KPG-DIST-317,KPG-DIST-318,KPG-DIST-319,TAO-DIST-500,TAO-DIST-501,TAO-DIST-502,TAO-DIST-503,TAO-DIST-504,TAO-DIST-505,TAO-DIST-506,TAO-DIST-507,TAO-DIST-508,TAO-DIST-509
2024-04-22T00:00:00,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,0.5014285714285714,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,2.15625,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525,1.525
2024-04-22T00:15:00,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,0.5196904761904763,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,2.186197916666667,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554,1.5461805555555554
2024-04-22T00:30:00,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,0.5382619047619048,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,2.216145833333333,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111,1.567361111111111
2024-04-22T00:45:00,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,0.5571428571428572,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,2.24609375,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665,1.5885416666666665
2024-04-22T01:00:00,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,0.5763333333333334,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,2.276041666666667,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222,1.609722222222222
2024-04-22T01:15:00,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,0.5958333333333333,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,2.3059895833333335,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778,1.6309027777777778
2024-04-22T01:30:00,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,0.6156428571428572,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,2.3359375,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331,1.6520833333333331
2024-04-22T01:45:00,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,0.6357619047619048,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,2.3658854166666665,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887,1.6732638888888887
2024-04-22T02:00:00,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,0.6561904761904762,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,2.3958333333333335,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442,1.6944444444444442
2024-04-22T02:15:00,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,0.6769285714285714,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,2.42578125,1.715625,1.715625,1.715625,1.715625,1.715625,1.715625,1.715625,1.715625,1.715625,1.715625
